3.2227e-02, 4.1636e-02, 5.3483e-02, 6.9413e-02, 8.9226e-02, 1.1533e-01, 1.4961e-01, 1.9308e-01, 2.4942e-01, 3.2704e-01
3.4509e-02, 4.4843e-02, 5.7305e-02, 7.4332e-02, 9.5891e-02, 1.2402e-01, 1.6008e-01, 2.0722e-01, 2.6753e-01, 3.4474e-01
3.5651e-02, 4.6868e-02, 5.9913e-02, 7.8673e-02, 1.0133e-01, 1.3103e-01, 1.6941e-01, 2.1947e-01, 2.8279e-01, 3.6540e-01
3.3919e-02, 4.5081e-02, 6.0310e-02, 7.8857e-02, 1.0151e-01, 1.3145e-01, 1.6919e-01, 2.1778e-01, 2.8186e-01, 3.6463e-01
