9.3037e-03, 1.1929e-02, 1.5281e-02, 1.9633e-02, 2.5212e-02, 3.2454e-02, 4.1783e-02, 5.3846e-02, 6.9422e-02, 8.9540e-02
9.3371e-03, 1.1881e-02, 1.5187e-02, 1.9502e-02, 2.4929e-02, 3.2028e-02, 4.1225e-02, 5.3062e-02, 6.8364e-02, 8.8102e-02
9.1272e-03, 1.2511e-02, 1.5939e-02, 1.9693e-02, 2.5009e-02, 3.2129e-02, 4.0981e-02, 5.3208e-02, 6.7818e-02, 8.7515e-02
1.0572e-02, 1.3882e-02, 1.7316e-02, 2.1120e-02, 2.4994e-02, 3.2064e-02, 4.2387e-02, 5.3198e-02, 6.7699e-02, 8.8253e-02
1.3668e-02, 1.4164e-02, 2.0297e-02, 2.1310e-02, 2.8011e-02, 3.5174e-02, 4.4981e-02, 5.6219e-02, 7.0345e-02, 9.1144e-02
