1.1992e-03, 1.6627e-03, 2.1245e-03, 2.5455e-03, 3.0464e-03, 3.8872e-03, 4.9182e-03, 6.0194e-03, 7.7169e-03, 9.7997e-03
1.2191e-03, 2.0580e-03, 2.1215e-03, 2.9729e-03, 3.0239e-03, 3.9393e-03, 4.9437e-03, 5.9387e-03, 7.7139e-03, 9.6936e-03
4.4811e-03, 4.5359e-03, 4.5375e-03, 4.5337e-03, 4.5955e-03, 4.7069e-03, 4.9504e-03, 9.1540e-03, 9.3742e-03, 9.6122e-03
1.7111e-02, 1.7059e-02, 1.7054e-02, 1.7145e-02, 1.7084e-02, 1.7151e-02, 1.7231e-02, 1.7253e-02, 1.7117e-02, 1.7284e-02
