1.6000e+01, 1.6000e+01, 1.6000e+01, 1.6000e+01, 1.6000e+01, 1.6000e+01, 1.6000e+01, 1.6000e+01, 1.6000e+01, 1.6000e+01
3.2000e+01, 3.2000e+01, 3.2000e+01, 3.2000e+01, 3.2000e+01, 3.2000e+01, 3.2000e+01, 3.2000e+01, 3.2000e+01, 3.2000e+01
6.4000e+01, 6.4000e+01, 6.4000e+01, 6.4000e+01, 6.4000e+01, 6.4000e+01, 6.4000e+01, 6.4000e+01, 6.4000e+01, 6.4000e+01
1.2800e+02, 1.2800e+02, 1.2800e+02, 1.2800e+02, 1.2800e+02, 1.2800e+02, 1.2800e+02, 1.2800e+02, 1.2800e+02, 1.2800e+02
2.5600e+02, 2.5600e+02, 2.5600e+02, 2.5600e+02, 2.5600e+02, 2.5600e+02, 2.5600e+02, 2.5600e+02, 2.5600e+02, 2.5600e+02
5.1200e+02, 5.1200e+02, 5.1200e+02, 5.1200e+02, 5.1200e+02, 5.1200e+02, 5.1200e+02, 5.1200e+02, 5.1200e+02, 5.1200e+02
