9.6021e-04, 1.8257e-03, 3.6644e-03, 7.6214e-03, 1.6157e-02, 3.4590e-02, 7.4244e-02, 1.5968e-01, 3.4369e-01, 7.4022e-01
9.4125e-04, 1.7765e-03, 3.4120e-03, 7.1038e-03, 1.5004e-02, 3.2040e-02, 6.8750e-02, 1.4781e-01, 3.1821e-01, 6.8520e-01
9.2345e-04, 1.7514e-03, 3.3098e-03, 6.8295e-03, 1.4462e-02, 3.0844e-02, 6.6101e-02, 1.4208e-01, 3.0573e-01, 6.5852e-01
1.0469e-03, 1.6096e-03, 3.2719e-03, 6.8575e-03, 1.4312e-02, 3.0461e-02, 6.5175e-02, 1.4460e-01, 3.0130e-01, 6.4884e-01
1.3119e-03, 2.4113e-03, 3.5019e-03, 6.8045e-03, 1.4457e-02, 3.0694e-02, 6.4898e-02, 1.3905e-01, 2.9864e-01, 6.4239e-01
2.4264e-03, 2.4297e-03, 4.6261e-03, 9.0277e-03, 2.0010e-02, 4.0806e-02, 8.6064e-02, 1.8310e-01, 3.9271e-01, 8.4362e-01
