8.6400e+02, 1.2420e+03, 1.7820e+03, 2.5650e+03, 3.6990e+03, 5.3190e+03, 7.6680e+03, 1.1043e+04, 1.5903e+04, 2.2869e+04, 3.2913e+04, 4.7331e+04, 6.8121e+04, 9.7983e+04, 1.4094e+05, 2.0274e+05, 2.9163e+05, 4.1950e+05, 6.0345e+05, 8.6805e+05
2.5600e+02, 3.6800e+02, 5.2800e+02, 7.6000e+02, 1.0960e+03, 1.5760e+03, 2.2720e+03, 3.2720e+03, 4.7120e+03, 6.7760e+03, 9.7520e+03, 1.4024e+04, 2.0184e+04, 2.9032e+04, 4.1760e+04, 6.0072e+04, 8.6408e+04, 1.2430e+05, 1.7880e+05, 2.5720e+05
6.4000e+01, 9.2000e+01, 1.3200e+02, 1.9000e+02, 2.7400e+02, 3.9400e+02, 5.6800e+02, 8.1800e+02, 1.1780e+03, 1.6940e+03, 2.4380e+03, 3.5060e+03, 5.0460e+03, 7.2580e+03, 1.0440e+04, 1.5018e+04, 2.1602e+04, 3.1074e+04, 4.4700e+04, 6.4300e+04
